Entry	Entry name	Protein names	Organism	Length	EC number	Gene names	Pathway	Cofactor	Subunit structure [CC]
Q49179	MVHA_METFE	F420-non-reducing hydrogenase subunit A (EC 1.12.99.-) (Methyl viologen-reducing hydrogenase subunit alpha) (MVH subunit A)	Methanothermus fervidus	472	1.12.99.-	mvhA		COFACTOR: Name=Ni(2+); Xref=ChEBI:CHEBI:49786; Evidence={ECO:0000305}; 	SUBUNIT: The F420-non-reducing hydrogenase is composed of three subunits; MvhA, MvhD and MvhG. It forms a complex with the heterodisulfide reductase (hdr) (By similarity). {ECO:0000250}.
Q56223	NQO3_THET8	NADH-quinone oxidoreductase subunit 3 (EC 7.1.1.-) (NADH dehydrogenase I chain 3) (NDH-1 subunit 3)	Thermus thermophilus (strain HB8 / ATCC 27634 / DSM 579)	783	7.1.1.-	nqo3 TTHA0090		COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:49601; Evidence={ECO:0000269|PubMed:16469879};  Note=Binds 1 [2Fe-2S] cluster per subunit. The [2Fe-2S] cluster 1 is referred to as N1b. {ECO:0000269|PubMed:16469879}; COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000269|PubMed:16469879};  Note=Binds 3 [4Fe-4S] clusters per subunit. The [4Fe-4S] clusters 2, 3, and 4 are referred to as N5, N4, and N7, respectively. The [4Fe-4S] cluster 4 is too far away from the main redox chain to participate in electron transfer but probably confers structural stability. {ECO:0000269|PubMed:16469879};	SUBUNIT: NDH-1 is composed of 15 different subunits, Nqo1 to Nqo15. The complex has a L-shaped structure, with the hydrophobic arm (subunits Nqo7, Nqo8 and Nqo10 to Nqo14) embedded in the membrane and the hydrophilic peripheral arm (subunits Nqo1 to Nqo6, Nqo9 and Nqo15) protruding into the bacterial cytoplasm. The hydrophilic domain contains all the redox centers. {ECO:0000269|PubMed:16469879, ECO:0000269|PubMed:16584177}.
Q58138	COOS_METJA	Carbon monoxide dehydrogenase (CODH) (EC 1.2.7.4)	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	624	1.2.7.4	cooS MJ0728		COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000250|UniProtKB:Q9F8A8};  Note=Binds 3 [4Fe-4S] clusters per homodimer. {ECO:0000250|UniProtKB:Q9F8A8}; COFACTOR: Name=[Ni-Fe-S] cluster; Xref=ChEBI:CHEBI:60400; Evidence={ECO:0000250|UniProtKB:Q9F8A8};  Note=Binds 2 [Ni-4Fe-5S] clusters per homodimer. {ECO:0000250|UniProtKB:Q9F8A8};	SUBUNIT: Homodimer. {ECO:0000250|UniProtKB:Q9F8A8}.
Q00391	FRHB_METVO	Coenzyme F420 hydrogenase subunit beta (EC 1.12.98.1) (8-hydroxy-5-deazaflavin-reducing hydrogenase subunit beta) (FRH)	Methanococcus voltae	280	1.12.98.1	frhB frcB		COFACTOR: Name=Ni(2+); Xref=ChEBI:CHEBI:49786; ; COFACTOR: Name=iron-sulfur cluster; Xref=ChEBI:CHEBI:30408; ; COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; 	SUBUNIT: Complex of alpha, beta and gamma subunits.
P81221	HMD_METTW	5,10-methenyltetrahydromethanopterin hydrogenase (EC 1.12.98.2) (H(2)-dependent methylene-H(4)MPT dehydrogenase) (H(2)-forming N(5),N(10)-methylenetetrahydromethanopterin dehydrogenase) (N(5),N(10)-methenyltetrahydromethanopterin hydrogenase)	Methanothermobacter thermautotrophicus (strain Winter) (Methanobacterium thermoautotrophicum)	344	1.12.98.2	hmd mth	PATHWAY: One-carbon metabolism; methanogenesis from CO(2); 5,10-methylene-5,6,7,8-tetrahydromethanopterin from 5,10-methenyl-5,6,7,8-tetrahydromethanopterin (hydrogen route): step 1/1.		
P64422	HYBF_SALTI	Hydrogenase maturation factor HybF	Salmonella typhi	113		hybF STY3315 t3065			
P48342	HUPK_BRADU	Hydrogenase expression/formation protein HupK	Bradyrhizobium diazoefficiens (strain JCM 10833 / IAM 13628 / NBRC 14792 / USDA 110)	362		hupK bll6933			
P61429	PHNS2_DESVH	Periplasmic [NiFe] hydrogenase small subunit 2 (EC 1.12.2.1) (NiFe hydrogenlyase small chain 2)	Desulfovibrio vulgaris (strain Hildenborough / ATCC 29579 / DSM 644 / NCIMB 8303)	324	1.12.2.1	hynB2 hynB-2 DVU_2525		COFACTOR: Name=[3Fe-4S] cluster; Xref=ChEBI:CHEBI:21137; Evidence={ECO:0000250};  Note=Binds 1 [3Fe-4S] cluster. {ECO:0000250}; COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000250};  Note=Binds 2 [4Fe-4S] clusters. {ECO:0000250};	SUBUNIT: Heterodimer of a large and a small subunit. {ECO:0000250}.
Q1E736	NAR1_COCIM	Cytosolic Fe-S cluster assembly factor NAR1 (Nuclear architecture-related protein 1)	Coccidioides immitis (strain RS) (Valley fever fungus)	618		NAR1 CIMG_01627			
Q0UM75	NAR1_PHANO	Cytosolic Fe-S cluster assembly factor NAR1 (Nuclear architecture-related protein 1)	Phaeosphaeria nodorum (strain SN15 / ATCC MYA-4574 / FGSC 10173) (Glume blotch fungus) (Parastagonospora nodorum)	632		NAR1 SNOG_07139			
Q43948	HYPA_AZOCH	Hydrogenase maturation factor HypA (Protein HupA)	Azotobacter chroococcum mcd 1	113		hypA hupA			
P37180	HYBB_ECOLI	Probable Ni/Fe-hydrogenase 2 b-type cytochrome subunit	Escherichia coli (strain K12)	392		hybB b2995 JW5494			
P28156	HYPF_RHILV	Carbamoyltransferase HypF (EC 6.2.-.-) (Carbamoyl phosphate-converting enzyme HypF) ([NiFe]-hydrogenase maturation factor HypF) (Hydrogenase maturation protein HypF)	Rhizobium leguminosarum bv. viciae	759	6.2.-.-	hypF hupN	PATHWAY: Protein modification; [NiFe] hydrogenase maturation. {ECO:0000250|UniProtKB:P30131}.		
P26408	HUPR_RHOCA	Hydrogenase transcriptional regulatory protein hupR1	Rhodobacter capsulatus (Rhodopseudomonas capsulata)	492		hupR1			
P0AEV4	HYCA_ECOLI	Formate hydrogenlyase regulatory protein HycA	Escherichia coli (strain K12)	153		hycA hevA b2725 JW2695			
P0AEV9	HYCI_ECOLI	Hydrogenase 3 maturation protease (EC 3.4.23.51) (HycI protease)	Escherichia coli (strain K12)	156	3.4.23.51	hycI b2717 JW2687			SUBUNIT: Monomer. {ECO:0000269|PubMed:19720045}.
B3DWG1	HYPA_METI4	Hydrogenase maturation factor HypA	Methylacidiphilum infernorum (isolate V4) (Methylokorus infernorum (strain V4))	113		hypA Minf_1610			
E7FHU4	HYD1D_PYRFU	Sulfhydrogenase 1 subunit delta (EC 1.12.1.3) (Hydrogenase I small subunit) (NADP-reducing hydrogenase subunit HydD) (Sulfhydrogenase I subunit delta)	Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1)	261	1.12.1.3	hydD PF0893		COFACTOR: Name=Ni(2+); Xref=ChEBI:CHEBI:49786; Evidence={ECO:0000269|PubMed:10439073, ECO:0000269|PubMed:2538471, ECO:0000269|PubMed:7615063};  Note=Binds 1 nickel ion per tetramer. {ECO:0000269|PubMed:10439073, ECO:0000269|PubMed:2538471, ECO:0000269|PubMed:7615063}; COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000269|PubMed:10439073, ECO:0000269|PubMed:7615063};  Note=Binds 2 [4Fe-4S] clusters. {ECO:0000269|PubMed:10439073, ECO:0000269|PubMed:7615063}; COFACTOR: Name=[3Fe-4S] cluster; Xref=ChEBI:CHEBI:21137; Evidence={ECO:0000269|PubMed:10439073};  Note=Binds 1 [3Fe-4S] cluster. {ECO:0000269|PubMed:10439073};	SUBUNIT: Heterotetramer of alpha, beta, gamma and delta subunits. The nickel-containing alpha and delta subunits constitute the hydrogenase activity. The beta and gamma subunits (flavin-containing dimer) constitute the sulfur reductase activity. {ECO:0000269|PubMed:7615063, ECO:0000269|PubMed:7704275}.
A6LCY1	HYPA_PARD8	Hydrogenase maturation factor HypA	Parabacteroides distasonis (strain ATCC 8503 / DSM 20701 / CIP 104284 / JCM 5825 / NCTC 11152)	115		hypA BDI_1806			
P19930	HYAD_ECOLI	Hydrogenase 1 maturation protease (EC 3.4.23.-)	Escherichia coli (strain K12)	195	3.4.23.-	hyaD b0975 JW0957			
A3PLP3	HYPA_RHOS1	Hydrogenase maturation factor HypA	Rhodobacter sphaeroides (strain ATCC 17029 / ATH 2.4.9)	113		hypA Rsph17029_2156			
A3D3S2	HYPA_SHEB5	Hydrogenase maturation factor HypA	Shewanella baltica (strain OS155 / ATCC BAA-1091)	117		hypA Sbal_1879			
B0TVE5	HYPA_SHEHH	Hydrogenase maturation factor HypA	Shewanella halifaxensis (strain HAW-EB4)	115		hypA Shal_2271			
Q8SYS7	NARF_DROME	Probable cytosolic Fe-S cluster assembly factor CG17683	Drosophila melanogaster (Fruit fly)	477		CG17683			
Q9UHQ1	NARF_HUMAN	Nuclear prelamin A recognition factor (Iron-only hydrogenase-like protein 2) (IOP2)	Homo sapiens (Human)	456		NARF			SUBUNIT: Interacts with LMNA and binds to the farnesylated C-terminal domain. {ECO:0000269|PubMed:10514485}.
Q5B748	NAR1_EMENI	Cytosolic Fe-S cluster assembly factor nar1 (Nuclear architecture-related protein 1)	Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139) (Aspergillus nidulans)	590		nar1 AN3632			
Q43950	HYPF_AZOCH	Carbamoyltransferase HypF (EC 6.2.-.-) (Carbamoyl phosphate-converting enzyme HypF) ([NiFe]-hydrogenase maturation factor HypF) (Hydrogenase maturation protein HypF)	Azotobacter chroococcum mcd 1	776	6.2.-.-	hypF hupY	PATHWAY: Protein modification; [NiFe] hydrogenase maturation. {ECO:0000250|UniProtKB:P30131}.		
A5GFC7	HYPA_GEOUR	Hydrogenase maturation factor HypA	Geobacter uraniireducens (strain Rf4) (Geobacter uraniumreducens)	110		hypA Gura_1942			
A6TCZ3	HYPA_KLEP7	Hydrogenase maturation factor HypA	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)	114		hypA KPN78578_30030 KPN_03063			
P77858	HYFC_ECOLI	Hydrogenase-4 component C (EC 1.-.-.-)	Escherichia coli (strain K12)	315	1.-.-.-	hyfC b2483 JW2468			
A8XZU0	NARF_CAEBR	Probable cytosolic Fe-S cluster assembly factor oxy-4	Caenorhabditis briggsae	439		oxy-4 CBG21318			
Q6BUI4	NAR1_DEBHA	Cytosolic Fe-S cluster assembly factor NAR1 (Nuclear architecture-related protein 1)	Debaryomyces hansenii (strain ATCC 36239 / CBS 767 / JCM 1990 / NBRC 0083 / IGC 2968) (Yeast) (Torulaspora hansenii)	545		NAR1 DEHA2C10406g			
Q7PWB8	NARF_ANOGA	Probable cytosolic Fe-S cluster assembly factor AGAP009023	Anopheles gambiae (African malaria mosquito)	478		AGAP009023			
P13628	PHFS_DESOM	Periplasmic [Fe] hydrogenase small subunit (EC 1.12.7.2) (Fe hydrogenlyase small chain)	Desulfovibrio oxamicus (strain Monticello) (Desulfovibrio vulgaris subsp. oxamicus)	124	1.12.7.2	hydB			SUBUNIT: Heterodimer of a large and a small subunit.
Q8PXV8	MTD_METMA	F420-dependent methylenetetrahydromethanopterin dehydrogenase (MTD) (EC 1.5.98.1) (Coenzyme F420-dependent N5,N10-methylenetetrahydromethanopterin dehydrogenase)	Methanosarcina mazei (strain ATCC BAA-159 / DSM 3647 / Goe1 / Go1 / JCM 11833 / OCM 88) (Methanosarcina frisia)	279	1.5.98.1	mtd MM_1108	PATHWAY: One-carbon metabolism; methanogenesis from CO(2); 5,10-methylene-5,6,7,8-tetrahydromethanopterin from 5,10-methenyl-5,6,7,8-tetrahydromethanopterin (coenzyme F420 route): step 1/1.		
P33391	HMC4_DESVH	Protein DVU_0533 (HMC operon ORF 4)	Desulfovibrio vulgaris (strain Hildenborough / ATCC 29579 / DSM 644 / NCIMB 8303)	47		DVU_0533			
P15283	MBHS_RHOCA	Uptake hydrogenase small subunit (EC 1.12.99.6) (Hydrogenlyase) (Membrane-bound hydrogenase small subunit)	Rhodobacter capsulatus (Rhodopseudomonas capsulata)	358	1.12.99.6	hupA hupS		COFACTOR: Name=[3Fe-4S] cluster; Xref=ChEBI:CHEBI:21137; Evidence={ECO:0000250};  Note=Binds 1 [3Fe-4S] cluster. {ECO:0000250}; COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000250};  Note=Binds 2 [4Fe-4S] clusters. {ECO:0000250};	SUBUNIT: Heterodimer of a large and a small subunit.
P69741	MBHT_ECOLI	Hydrogenase-2 small chain (HYD2) (EC 1.12.99.6) (Membrane-bound hydrogenase 2 small subunit) (NiFe hydrogenase)	Escherichia coli (strain K12)	372	1.12.99.6	hybO yghV b2997 JW2965		COFACTOR: Name=[3Fe-4S] cluster; Xref=ChEBI:CHEBI:21137; Evidence={ECO:0000250};  Note=Binds 1 [3Fe-4S] cluster. {ECO:0000250}; COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000250};  Note=Binds 2 [4Fe-4S] clusters. {ECO:0000250};	SUBUNIT: Heterodimer of a large and a small subunit.
Q03005	HUPF_RHOCA	Hydrogenase expression/formation protein HupF	Rhodobacter capsulatus (Rhodopseudomonas capsulata)	106		hupF			
A4YNU5	HYPA_BRASO	Hydrogenase maturation factor HypA	Bradyrhizobium sp. (strain ORS 278)	113		hypA BRADO1694			
B8G0K1	HYPA_DESHD	Hydrogenase maturation factor HypA	Desulfitobacterium hafniense (strain DCB-2 / DSM 10664)	114		hypA Dhaf_4944			
P0AAM8	HYBG_ECOL6	Hydrogenase maturation factor HybG	Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC)	82		hybG c3727	PATHWAY: Protein modification; [NiFe] hydrogenase maturation. {ECO:0000250|UniProtKB:P0AAM7}.		
Q9RYJ6	HYPA_DEIRA	Hydrogenase maturation factor HypA	Deinococcus radiodurans (strain ATCC 13939 / DSM 20539 / JCM 16871 / LMG 4051 / NBRC 15346 / NCIMB 9279 / R1 / VKM B-1422)	120		hypA DR_A0316			
C6E310	HYPA_GEOSM	Hydrogenase maturation factor HypA	Geobacter sp. (strain M21)	110		hypA GM21_1122			
Q39QV5	HYPA_GEOMG	Hydrogenase maturation factor HypA	Geobacter metallireducens (strain GS-15 / ATCC 53774 / DSM 7210)	110		hypA Gmet_3156			
A6USZ5	HYPA_META3	Hydrogenase maturation factor HypA	Methanococcus aeolicus (strain ATCC BAA-1280 / DSM 17508 / OCM 812 / Nankai-3)	123		hypA Maeo_0024			
A1B6P4	HYPA_PARDP	Hydrogenase maturation factor HypA	Paracoccus denitrificans (strain Pd 1222)	113		hypA Pden_3107			
P77329	HYFG_ECOLI	Hydrogenase-4 component G (EC 1.-.-.-)	Escherichia coli (strain K12)	555	1.-.-.-	hyfG b2487 JW2472		COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883;  Note=Binds 1 [4Fe-4S] cluster.;	
Q8SVJ2	NAR1_ENCCU	Cytosolic Fe-S cluster assembly factor NAR1 (Nuclear architecture-related protein 1)	Encephalitozoon cuniculi (strain GB-M1) (Microsporidian parasite)	357		NAR1 ECU05_0970			
A2RRV9	NARFL_DANRE	Cytosolic Fe-S cluster assembly factor narfl (Nuclear prelamin A recognition factor-like protein)	Danio rerio (Zebrafish) (Brachydanio rerio)	411		narfl zgc:158422			SUBUNIT: Component of the CIA complex. {ECO:0000250}.
Q16ML2	NARF_AEDAE	Probable cytosolic Fe-S cluster assembly factor AAEL012261	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	478		AAEL012261			
Q58441	MTD_METJA	F420-dependent methylenetetrahydromethanopterin dehydrogenase (MTD) (EC 1.5.98.1) (Coenzyme F420-dependent N5,N10-methylenetetrahydromethanopterin dehydrogenase)	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	277	1.5.98.1	mtd MJ1035	PATHWAY: One-carbon metabolism; methanogenesis from CO(2); 5,10-methylene-5,6,7,8-tetrahydromethanopterin from 5,10-methenyl-5,6,7,8-tetrahydromethanopterin (coenzyme F420 route): step 1/1.		
P55300	MTD_METTM	F420-dependent methylenetetrahydromethanopterin dehydrogenase (MTD) (EC 1.5.98.1) (Coenzyme F420-dependent N5,N10-methylenetetrahydromethanopterin dehydrogenase)	Methanothermobacter marburgensis (strain ATCC BAA-927 / DSM 2133 / JCM 14651 / NBRC 100331 / OCM 82 / Marburg) (Methanobacterium thermoautotrophicum)	276	1.5.98.1	mtd MTBMA_c00500	PATHWAY: One-carbon metabolism; methanogenesis from CO(2); 5,10-methylene-5,6,7,8-tetrahydromethanopterin from 5,10-methenyl-5,6,7,8-tetrahydromethanopterin (coenzyme F420 route): step 1/1.		SUBUNIT: Found to be tightly associated with methyl-coenzyme M methylreductase.
Q58841	PYRK_METJA	Probable dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit (Dihydroorotate oxidase B, electron transfer subunit)	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	257		pyrK MJ1446	PATHWAY: Pyrimidine metabolism; UMP biosynthesis via de novo pathway; orotate from (S)-dihydroorotate (NAD(+) route): step 1/1. {ECO:0000255|HAMAP-Rule:MF_01211}.	COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:49601; Evidence={ECO:0000255|HAMAP-Rule:MF_01211};  Note=Binds 1 [2Fe-2S] cluster per subunit. {ECO:0000255|HAMAP-Rule:MF_01211}; COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01211};  Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_01211};	SUBUNIT: Heterotetramer of 2 PyrK and 2 PyrD type B subunits. {ECO:0000255|HAMAP-Rule:MF_01211}.
A5IK83	PYRK_THEP1	Putative dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit (Dihydroorotate oxidase B, electron transfer subunit)	Thermotoga petrophila (strain RKU-1 / ATCC BAA-488 / DSM 13995)	217		pyrK Tpet_0585	PATHWAY: Pyrimidine metabolism; UMP biosynthesis via de novo pathway; orotate from (S)-dihydroorotate (NAD(+) route): step 1/1.	COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:49601; Evidence={ECO:0000250};  Note=Binds 1 [2Fe-2S] cluster per subunit. {ECO:0000250}; COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000250};  Note=Binds 1 FAD per subunit. {ECO:0000250};	SUBUNIT: Heterotetramer of 2 PyrK and 2 PyrD type B subunits. {ECO:0000250}.
A0AJT9	PYRK_LISW6	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit (Dihydroorotate oxidase B, electron transfer subunit)	Listeria welshimeri serovar 6b (strain ATCC 35897 / DSM 20650 / SLCC5334)	254		pyrK lwe1853	PATHWAY: Pyrimidine metabolism; UMP biosynthesis via de novo pathway; orotate from (S)-dihydroorotate (NAD(+) route): step 1/1. {ECO:0000255|HAMAP-Rule:MF_01211}.	COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:49601; Evidence={ECO:0000255|HAMAP-Rule:MF_01211};  Note=Binds 1 [2Fe-2S] cluster per subunit. {ECO:0000255|HAMAP-Rule:MF_01211}; COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01211};  Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_01211};	SUBUNIT: Heterotetramer of 2 PyrK and 2 PyrD type B subunits. {ECO:0000255|HAMAP-Rule:MF_01211}.
P40597	HOXV_AZOVI	Hydrogenase expression/formation protein HoxV	Azotobacter vinelandii	348		hoxV			
P69742	MBHT_ECOL6	Hydrogenase-2 small chain (HYD2) (EC 1.12.99.6) (Membrane-bound hydrogenase 2 small subunit) (NiFe hydrogenase)	Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC)	372	1.12.99.6	hybO c3734		COFACTOR: Name=[3Fe-4S] cluster; Xref=ChEBI:CHEBI:21137; Evidence={ECO:0000250};  Note=Binds 1 [3Fe-4S] cluster. {ECO:0000250}; COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000250};  Note=Binds 2 [4Fe-4S] clusters. {ECO:0000250};	SUBUNIT: Heterodimer of a large and a small subunit.
A7E7C4	NAR1_SCLS1	Cytosolic Fe-S cluster assembly factor NAR1 (Nuclear architecture-related protein 1)	Sclerotinia sclerotiorum (strain ATCC 18683 / 1980 / Ss-1) (White mold) (Whetzelinia sclerotiorum)	571		NAR1 SS1G_01201			
O29722	PYRK_ARCFU	Probable dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit (Dihydroorotate oxidase B, electron transfer subunit)	Archaeoglobus fulgidus (strain ATCC 49558 / VC-16 / DSM 4304 / JCM 9628 / NBRC 100126)	232		pyrK AF_0528	PATHWAY: Pyrimidine metabolism; UMP biosynthesis via de novo pathway; orotate from (S)-dihydroorotate (NAD(+) route): step 1/1. {ECO:0000255|HAMAP-Rule:MF_01211}.	COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:49601; Evidence={ECO:0000255|HAMAP-Rule:MF_01211};  Note=Binds 1 [2Fe-2S] cluster per subunit. {ECO:0000255|HAMAP-Rule:MF_01211}; COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01211};  Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_01211};	SUBUNIT: Heterotetramer of 2 PyrK and 2 PyrD type B subunits. {ECO:0000255|HAMAP-Rule:MF_01211}.
P29166	PHF1_CLOPA	Iron hydrogenase 1 (EC 1.12.7.2) (CpI) (Fe-only hydrogenase) ([Fe] hydrogenase)	Clostridium pasteurianum	574	1.12.7.2			COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:49601;  Note=Binds 1 [2Fe-2S] cluster per subunit.; COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883;  Note=Binds 4 [4Fe-4S] clusters per subunit.; COFACTOR: Name=Fe cation; Xref=ChEBI:CHEBI:24875;  Note=Binds 2 iron ions per subunit. Besides cysteine ligand the diiron subcluster contains non-protein ligands including 2 sulfur atoms, 1 water and 5 cyanide or carbon monoxide ligands.;	SUBUNIT: Monomer.
Q2FU89	MTD_METHJ	F420-dependent methylenetetrahydromethanopterin dehydrogenase (MTD) (EC 1.5.98.1) (Coenzyme F420-dependent N5,N10-methylenetetrahydromethanopterin dehydrogenase)	Methanospirillum hungatei JF-1 (strain ATCC 27890 / DSM 864 / NBRC 100397 / JF-1)	280	1.5.98.1	mtd Mhun_2255	PATHWAY: One-carbon metabolism; methanogenesis from CO(2); 5,10-methylene-5,6,7,8-tetrahydromethanopterin from 5,10-methenyl-5,6,7,8-tetrahydromethanopterin (coenzyme F420 route): step 1/1. {ECO:0000255|HAMAP-Rule:MF_00058}.		
P0DH76	PYRK_ENTFA	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit (Dihydroorotate oxidase B, electron transfer subunit)	Enterococcus faecalis (strain ATCC 700802 / V583)	263		pyrK pyrDII EF_1715	PATHWAY: Pyrimidine metabolism; UMP biosynthesis via de novo pathway; orotate from (S)-dihydroorotate (NAD(+) route): step 1/1.	COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:49601; Evidence={ECO:0000269|PubMed:10529184};  Note=Binds 1 [2Fe-2S] cluster per subunit. {ECO:0000269|PubMed:10529184}; COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000269|PubMed:10529184};  Note=Binds 1 FAD per subunit. {ECO:0000269|PubMed:10529184};	SUBUNIT: Heterotetramer of 2 PyrK and 2 PyrD type B subunits. {ECO:0000269|PubMed:10529184}.
P58885	PYRK_CALS4	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit (Dihydroorotate oxidase B, electron transfer subunit)	Caldanaerobacter subterraneus subsp. tengcongensis (strain DSM 15242 / JCM 11007 / NBRC 100824 / MB4) (Thermoanaerobacter tengcongensis)	247		pyrK ubiB4 TTE1531	PATHWAY: Pyrimidine metabolism; UMP biosynthesis via de novo pathway; orotate from (S)-dihydroorotate (NAD(+) route): step 1/1. {ECO:0000255|HAMAP-Rule:MF_01211}.	COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:49601; Evidence={ECO:0000255|HAMAP-Rule:MF_01211};  Note=Binds 1 [2Fe-2S] cluster per subunit. {ECO:0000255|HAMAP-Rule:MF_01211}; COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01211};  Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_01211};	SUBUNIT: Heterotetramer of 2 PyrK and 2 PyrD type B subunits. {ECO:0000255|HAMAP-Rule:MF_01211}.
Q9CFW7	PYRK_LACLA	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit (Dihydroorotate oxidase B, electron transfer subunit)	Lactococcus lactis subsp. lactis (strain IL1403) (Streptococcus lactis)	262		pyrK pyrZ LL1347 L183563	PATHWAY: Pyrimidine metabolism; UMP biosynthesis via de novo pathway; orotate from (S)-dihydroorotate (NAD(+) route): step 1/1. {ECO:0000255|HAMAP-Rule:MF_01211}.	COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:49601; Evidence={ECO:0000255|HAMAP-Rule:MF_01211};  Note=Binds 1 [2Fe-2S] cluster per subunit. {ECO:0000255|HAMAP-Rule:MF_01211}; COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01211};  Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_01211};	SUBUNIT: Heterotetramer of 2 PyrK and 2 PyrD type B subunits. {ECO:0000255|HAMAP-Rule:MF_01211}.
